F1,F2,F3,F1_s,F2_s,F3_s,B1,B2,B3,error,time,rel_time,prop_time,max_formant,n_formant,smooth_method,file_name,id,group,label,speaker_num,optimized,word,stress,dur,pre_word,fol_word,pre_seg,fol_seg,abs_pre_seg,abs_fol_seg,context
1102.0454483918988,2206.793881521898,3048.305737296154,1045.786734567225,2145.0015880394635,3014.488395050072,452.86570025392666,738.8739610094023,576.3450964568482,0.020668970946962184,0.12875000000000003,0.12875000000000003,0.6776315789473686,5692.3076923076915,3,dct_smooth_regression,utterance_000004,0-0-0-0,group_0,SIL,1,4,<eps>,"",0.19,#,ҫав,#,#,SIL,ɕ,coextensive
1069.777482764105,2173.818011356449,3070.4936853473682,1045.3987009211876,2147.2732701548834,3005.784181258157,448.4509524104357,753.9324549267214,589.7453872907174,0.020668970946962184,0.13075000000000003,0.13075000000000003,0.6881578947368423,5692.3076923076915,3,dct_smooth_regression,utterance_000004,0-0-0-0,group_0,SIL,1,4,<eps>,"",0.19,#,ҫав,#,#,SIL,ɕ,coextensive
1049.9649560164835,2144.0109787703655,3087.093953699621,1044.610980869717,2148.159245688792,2999.305592948122,445.7434592001438,768.2264283157165,604.5908984031971,0.020668970946962184,0.13274999999999998,0.13274999999999998,0.6986842105263157,5692.3076923076915,3,dct_smooth_regression,utterance_000004,0-0-0-0,group_0,SIL,1,4,<eps>,"",0.19,#,ҫав,#,#,SIL,ɕ,coextensive
1044.0004754522654,2113.093983402589,3092.818179872495,1043.481144093607,2147.675532733267,2995.1702779255797,444.7721725632793,781.5919526860918,620.8189552158841,0.020668970946962184,0.13474999999999998,0.13474999999999998,0.7092105263157894,5692.3076923076915,3,dct_smooth_regression,utterance_000004,0-0-0-0,group_0,SIL,1,4,<eps>,"",0.19,#,ҫав,#,#,SIL,ɕ,coextensive
1042.8101975685777,2084.337969337236,3075.015312469396,1042.0662884200249,2145.860164375195,2993.443756887019,445.5485680683931,793.885488522039,638.351111384083,0.020668970946962184,0.13674999999999998,0.13674999999999998,0.7197368421052631,5692.3076923076915,3,dct_smooth_regression,utterance_000004,0-0-0-0,group_0,SIL,1,4,<eps>,"",0.19,#,ҫав,#,#,SIL,ɕ,coextensive
1035.490084093111,2062.144932153902,3036.679433891329,1040.4220664218349,2142.7727128086876,2994.137925668739,448.06711902584334,804.9889439725513,657.0913704842042,0.020668970946962184,0.13874999999999998,0.13874999999999998,0.7302631578947368,5692.3076923076915,3,dct_smooth_regression,utterance_000004,0-0-0-0,group_0,SIL,1,4,<eps>,"",0.19,#,ҫав,#,#,SIL,ɕ,coextensive
1014.7204752363913,2043.3442956129627,3006.513906616123,1038.6018312811543,2138.4934214909003,2997.2107800773083,452.3047962691473,814.813819446391,676.9245904739735,0.020668970946962184,0.14075,0.14075,0.7407894736842106,5692.3076923076915,3,dct_smooth_regression,utterance_000004,0-0-0-0,group_0,SIL,1,4,<eps>,"",0.19,#,ҫав,#,#,SIL,ɕ,coextensive
980.4084226566605,2031.87741360567,2990.7020581912407,1036.65591399883,2133.121956476124,3002.5673699612435,458.21961792196754,823.3041830226532,697.7151874403405,0.020668970946962184,0.14275,0.14275,0.7513157894736842,5692.3076923076915,3,dct_smooth_regression,utterance_000004,0-0-0-0,group_0,SIL,1,4,<eps>,"",0.19,#,ҫав,#,#,SIL,ɕ,coextensive
938.3511996224182,2025.5907841432022,2973.718504819571,1034.631040040258,2126.775795614866,3010.061961089148,465.74834829372304,830.4382960218836,719.3062582564028,0.020668970946962184,0.14475,0.14475,0.7618421052631579,5692.3076923076915,3,dct_smooth_regression,utterance_000004,0-0-0-0,group_0,SIL,1,4,<eps>,"",0.19,#,ҫав,#,#,SIL,ɕ,coextensive
908.2897759788785,2017.1608144753052,2950.785532182289,1032.569889449193,2119.5882815669734,3019.5013557910665,474.8035246862936,836.2287987948012,741.5192395618113,0.020668970946962184,0.14675,0.14675,0.7723684210526316,5692.3076923076915,3,dct_smooth_regression,utterance_000004,0-0-0-0,group_0,SIL,1,4,<eps>,"",0.19,#,ҫав,#,#,SIL,ɕ,coextensive
