param,F1,F2,F3,error,file_name,id,group,label,max_formant,speaker_num,optimized,word,stress,dur,pre_word,fol_word,pre_seg,fol_seg,abs_pre_seg,abs_fol_seg,context
0,4.487375911294542,5.3567202239900364,5.70364671631868,0.0003557769444237622,utterance_000000,0-0-1-3,group_0,AH,6051.282051282051,1,4,вӑйӑн-шайӑн,"",0.08999999999999997,<eps>,упӑшка,Y,N,Y,N,internal
1,-0.07594769220751155,0.08901108834632121,-0.03787989524255632,0.0003557769444237622,utterance_000000,0-0-1-3,group_0,AH,6051.282051282051,1,4,вӑйӑн-шайӑн,"",0.08999999999999997,<eps>,упӑшка,Y,N,Y,N,internal
2,-0.0028752672104217646,0.006963591509001751,0.0067187827637563875,0.0003557769444237622,utterance_000000,0-0-1-3,group_0,AH,6051.282051282051,1,4,вӑйӑн-шайӑн,"",0.08999999999999997,<eps>,упӑшка,Y,N,Y,N,internal
3,0.004712606800628864,0.005566260289745298,-0.0011285324273830836,0.0003557769444237622,utterance_000000,0-0-1-3,group_0,AH,6051.282051282051,1,4,вӑйӑн-шайӑн,"",0.08999999999999997,<eps>,упӑшка,Y,N,Y,N,internal
4,0.0017524984308897233,0.0021814711920946496,0.003327752825863217,0.0003557769444237622,utterance_000000,0-0-1-3,group_0,AH,6051.282051282051,1,4,вӑйӑн-шайӑн,"",0.08999999999999997,<eps>,упӑшка,Y,N,Y,N,internal
0,4.721830461627445,5.285751833296939,5.611087930817281,0.0008768491539300771,utterance_000000,0-0-1-6,group_0,AA,6410.25641025641,1,4,вӑйӑн-шайӑн,"",0.12,<eps>,упӑшка,SH,Y,SH,Y,internal
1,-0.005038159536335854,-0.05389260475448392,0.01768853518492187,0.0008768491539300771,utterance_000000,0-0-1-6,group_0,AA,6410.25641025641,1,4,вӑйӑн-шайӑн,"",0.12,<eps>,упӑшка,SH,Y,SH,Y,internal
2,-0.03354843593238493,0.031205463003779087,0.03558891111142203,0.0008768491539300771,utterance_000000,0-0-1-6,group_0,AA,6410.25641025641,1,4,вӑйӑн-шайӑн,"",0.12,<eps>,упӑшка,SH,Y,SH,Y,internal
3,0.017891234805595513,0.0017890093638386888,0.01985948984241356,0.0008768491539300771,utterance_000000,0-0-1-6,group_0,AA,6410.25641025641,1,4,вӑйӑн-шайӑн,"",0.12,<eps>,упӑшка,SH,Y,SH,Y,internal
4,0.0005876609927200472,0.00972543155241594,0.019988183413787705,0.0008768491539300771,utterance_000000,0-0-1-6,group_0,AA,6410.25641025641,1,4,вӑйӑн-шайӑн,"",0.12,<eps>,упӑшка,SH,Y,SH,Y,internal
0,4.692247469554574,5.156839553656906,5.609343985884467,0.00010314765812731331,utterance_000000,0-0-2-5,group_0,AA,6051.282051282051,1,4,упӑшка,"",0.08000000000000007,вӑйӑн-шайӑн,мар,K,#,K,M,final
1,0.0020485132190328336,0.02610179938172833,-0.006257745766614624,0.00010314765812731331,utterance_000000,0-0-2-5,group_0,AA,6051.282051282051,1,4,упӑшка,"",0.08000000000000007,вӑйӑн-шайӑн,мар,K,#,K,M,final
2,-0.019625333626468122,-0.005202126250699019,0.007434789606666192,0.00010314765812731331,utterance_000000,0-0-2-5,group_0,AA,6051.282051282051,1,4,упӑшка,"",0.08000000000000007,вӑйӑн-шайӑн,мар,K,#,K,M,final
3,0.01023547287784799,0.006348692338580986,0.0009789638367220473,0.00010314765812731331,utterance_000000,0-0-2-5,group_0,AA,6051.282051282051,1,4,упӑшка,"",0.08000000000000007,вӑйӑн-шайӑн,мар,K,#,K,M,final
4,-0.0026078283465759316,-0.001856559007763609,0.002306812202763018,0.00010314765812731331,utterance_000000,0-0-2-5,group_0,AA,6051.282051282051,1,4,упӑшка,"",0.08000000000000007,вӑйӑн-шайӑн,мар,K,#,K,M,final
0,4.790637660119459,5.196924081524096,5.614278009225113,0.00009686567276711456,utterance_000000,0-0-3-1,group_0,AA,6051.282051282051,1,4,мар,"",0.1200000000000001,упӑшка,#,M,R,M,R,internal
1,-0.02164892918003967,-0.03264824437365175,0.02393195626720299,0.00009686567276711456,utterance_000000,0-0-3-1,group_0,AA,6051.282051282051,1,4,мар,"",0.1200000000000001,упӑшка,#,M,R,M,R,internal
2,-0.018432658805387594,-0.0034162877324574368,-0.005269571851250778,0.00009686567276711456,utterance_000000,0-0-3-1,group_0,AA,6051.282051282051,1,4,мар,"",0.1200000000000001,упӑшка,#,M,R,M,R,internal
3,-0.0032027392071047925,0.001132668027567305,0.004085355602978703,0.00009686567276711456,utterance_000000,0-0-3-1,group_0,AA,6051.282051282051,1,4,мар,"",0.1200000000000001,упӑшка,#,M,R,M,R,internal
4,-0.0003011607037957633,-0.0012282473522321443,-0.0008484959417071403,0.00009686567276711456,utterance_000000,0-0-3-1,group_0,AA,6051.282051282051,1,4,мар,"",0.1200000000000001,упӑшка,#,M,R,M,R,internal
0,4.398036654656112,4.962658322332487,5.742401998290976,0.0004851448507342993,utterance_000000,0-0-2-0,group_0,UW,6051.282051282051,1,4,упӑшка,"",0.08000000000000007,вӑйӑн-шайӑн,мар,#,P,N,P,initial
1,0.10161783893955277,0.09993862731068269,0.0009569385568578215,0.0004851448507342993,utterance_000000,0-0-2-0,group_0,UW,6051.282051282051,1,4,упӑшка,"",0.08000000000000007,вӑйӑн-шайӑн,мар,#,P,N,P,initial
2,0.03412196316356663,0.03433826697568774,0.003805672230460697,0.0004851448507342993,utterance_000000,0-0-2-0,group_0,UW,6051.282051282051,1,4,упӑшка,"",0.08000000000000007,вӑйӑн-шайӑн,мар,#,P,N,P,initial
3,-0.00827098302493987,0.013523993880991746,-0.0014139387832212023,0.0004851448507342993,utterance_000000,0-0-2-0,group_0,UW,6051.282051282051,1,4,упӑшка,"",0.08000000000000007,вӑйӑн-шайӑн,мар,#,P,N,P,initial
4,-0.014314153135312445,0.010167117532558617,-0.0002654030209654876,0.0004851448507342993,utterance_000000,0-0-2-0,group_0,UW,6051.282051282051,1,4,упӑшка,"",0.08000000000000007,вӑйӑн-шайӑн,мар,#,P,N,P,initial
