param,F1,F2,F3,error,file_name,id,group,label,max_formant,speaker_num,optimized,word,stress,dur,pre_word,fol_word,pre_seg,fol_seg,abs_pre_seg,abs_fol_seg,context
2,-0.016518720399422756,-0.09798646489507383,-0.036778094070472195,0.005992030735554316,utterance_000002,0-0-2-5,group_0,EY,7487.179487179487,1,3,акцине,"",0.14,ҫак,4-мӗш,N,#,N,spn,final
3,-0.007952845022445912,-0.06395257617912772,-0.018554533461495624,0.005992030735554316,utterance_000002,0-0-2-5,group_0,EY,7487.179487179487,1,3,акцине,"",0.14,ҫак,4-мӗш,N,#,N,spn,final
4,0.001382457612793126,-0.04416147052482974,0.009770589469980932,0.005992030735554316,utterance_000002,0-0-2-5,group_0,EY,7487.179487179487,1,3,акцине,"",0.14,ҫак,4-мӗш,N,#,N,spn,final
0,4.274531497144868,4.81263421426905,5.276025210410396,0.0017256087101262623,utterance_000002,0-0-5-1,group_0,UW,3897.4358974358975,1,3,хутшӑнатӑп,"",0.06000000000000005,класранпа,#,χ,tʃ,χ,tʃ,internal
1,-0.05944856511811004,-0.08000829187378873,-0.012225698814317622,0.0017256087101262623,utterance_000002,0-0-5-1,group_0,UW,3897.4358974358975,1,3,хутшӑнатӑп,"",0.06000000000000005,класранпа,#,χ,tʃ,χ,tʃ,internal
2,-0.05482068654657222,-0.022640258053648478,-0.043309004381970564,0.0017256087101262623,utterance_000002,0-0-5-1,group_0,UW,3897.4358974358975,1,3,хутшӑнатӑп,"",0.06000000000000005,класранпа,#,χ,tʃ,χ,tʃ,internal
3,-0.036850854713478175,-0.0038798171806121115,-0.020637554251194713,0.0017256087101262623,utterance_000002,0-0-5-1,group_0,UW,3897.4358974358975,1,3,хутшӑнатӑп,"",0.06000000000000005,класранпа,#,χ,tʃ,χ,tʃ,internal
4,-0.005593609619557891,0.011259127151524353,0.003648482755912488,0.0017256087101262623,utterance_000002,0-0-5-1,group_0,UW,3897.4358974358975,1,3,хутшӑнатӑп,"",0.06000000000000005,класранпа,#,χ,tʃ,χ,tʃ,internal
0,4.58548569740442,5.246673707105636,5.595921894872156,0.00008346381549796932,utterance_000002,0-0-5-7,group_0,AH,5692.3076923076915,1,3,хутшӑнатӑп,"",0.07000000000000028,класранпа,#,t,P,t,P,internal
1,-0.0008365010782546341,0.014736127578177593,-0.010652161667636391,0.00008346381549796932,utterance_000002,0-0-5-7,group_0,AH,5692.3076923076915,1,3,хутшӑнатӑп,"",0.07000000000000028,класранпа,#,t,P,t,P,internal
2,-0.009298494628705719,0.0064360890529884624,0.015893023564852927,0.00008346381549796932,utterance_000002,0-0-5-7,group_0,AH,5692.3076923076915,1,3,хутшӑнатӑп,"",0.07000000000000028,класранпа,#,t,P,t,P,internal
3,0.004662827617082529,0.0019649050081838337,0.00007991013391941806,0.00008346381549796932,utterance_000002,0-0-5-7,group_0,AH,5692.3076923076915,1,3,хутшӑнатӑп,"",0.07000000000000028,класранпа,#,t,P,t,P,internal
4,-0.0016463248858482092,0.003634118812698972,0.010387368775846733,0.00008346381549796932,utterance_000002,0-0-5-7,group_0,AH,5692.3076923076915,1,3,хутшӑнатӑп,"",0.07000000000000028,класранпа,#,t,P,t,P,internal
