F1,F2,F3,B1,B2,B3,max_formant,smooth_error,time,rel_time,prop_time,id,label,file_name,group,speaker_num,point_heuristic,optimized,word,stress,dur,pre_word,fol_word,pre_seg,fol_seg,abs_pre_seg,abs_fol_seg,context
1132.9887747519365,1734.8345877923775,3002.4323767016367,3.550070721619668,3.8092501993284342,3.8689173941532857,7307.692307692308,0.0017455972927819,1.774375,0.041,0.3306451612903226,0-0-4-0,AA,utterance_000001,group_0,1,fave,6,артистсемпе,,0.1,куракана,танах,#,R,AA,R,initial
731.3615701820555,1736.9768459461588,2868.665448696253,3.3711748384437663,3.715513894179264,3.0430774514600305,6769.2307692307695,2.79159604214e-05,2.531375,0.0349999999999999,0.3365384615384615,0-0-5-1,AA,utterance_000001,group_0,1,fave,6,танах,,0.08,артистсемпе,<eps>,t,N,t,N,internal
844.9111804760736,1698.9806476591195,2957.393841973596,3.450845821245504,3.770404543814778,4.0360266178168285,7128.205128205128,0.0001628747833648,2.692375,0.037,0.324561403508772,0-0-5-3,AA,utterance_000001,group_0,1,fave,6,танах,,0.0899999999999998,артистсемпе,<eps>,N,χ,N,χ,internal
716.1930162705913,1600.3381562163383,3068.3646998052004,3.455822397288602,3.6380486454973657,3.567654264678673,6589.74358974359,0.0001364759629336,3.416375,0.045,0.3358208955223881,0-0-8-4,AA,utterance_000001,group_0,1,fave,6,хурса,,0.1099999999999998,вӑй,савӑнтараҫҫӗ,s,#,s,s,final
915.9145096866396,1607.6340827075726,2879.0869807736767,3.737367986521014,4.071612521162538,4.530311096897928,6589.74358974359,0.0004875438779899,3.622375,0.037,0.3245614035087719,0-0-9-1,AA,utterance_000001,group_0,1,fave,6,савӑнтараҫҫӗ,,0.0900000000000003,хурса,<eps>,s,V,s,V,internal
699.818245602476,1825.4863503625704,2973.353007083961,3.5111834714390344,3.508805549860874,3.4426648038315952,6769.2307692307695,3.237077847677771e-06,3.906375,0.025,0.3378378378378378,0-0-9-6,AA,utterance_000001,group_0,1,fave,6,савӑнтараҫҫӗ,,0.0500000000000002,хурса,<eps>,t,R,t,R,internal
849.7771717253896,1787.640512110013,2726.4874020591424,3.416544447316732,3.534825603133283,4.218647967835454,7128.205128205128,0.0001061184389066,4.016375,0.045,0.3358208955223881,0-0-9-8,AA,utterance_000001,group_0,1,fave,6,савӑнтараҫҫӗ,,0.1100000000000003,хурса,<eps>,R,ɕː,R,ɕː,internal
607.297155131521,1386.8090834847528,3181.692294790462,3.3138865597425373,3.336522659144891,3.649937732521583,6589.74358974359,8.24821371069e-05,0.8013750000000001,0.035,0.3365384615384615,0-0-1-3,AH,utterance_000001,group_0,1,fave,6,калӑн,,0.0799999999999999,мӗн,<eps>,l,N,l,N,internal
515.0417249429183,1190.8304386164375,2774.098943582989,3.478848945617422,3.410660739136848,3.4511643797852254,5871.794871794871,2.4926082249e-05,3.047375,0.027,0.3214285714285714,0-0-7-1,AH,utterance_000001,group_0,1,fave,6,вӑй,,0.06,<eps>,хурса,V,Y,V,Y,internal
290.14134730588927,1170.1726910603186,1695.7487856803791,3.0497544244501174,3.618503206572171,4.068350758727784,3538.4615384615386,0.0089939120901848,0.952375,0.077,0.3290598290598291,0-0-2-0,SIL,utterance_000001,group_0,1,fave,6,<eps>,,0.2099999999999998,калӑн,куракана,#,#,N,K,coextensive
921.7432829323038,3003.689039371668,4858.415465008184,3.641193857813525,4.49675812817835,4.666566994255998,10000.0,0.0039457948439305,2.877375,0.047,0.3263888888888889,0-0-6-0,SIL,utterance_000001,group_0,1,fave,6,<eps>,,0.1200000000000001,танах,вӑй,#,#,χ,V,coextensive
537.4586205054533,2303.1849690525173,3127.145260057016,3.341513335916396,3.7436480581460168,4.112557746792446,7307.692307692308,0.0363940798495074,4.372375,0.077,0.3290598290598291,0-0-10-0,SIL,utterance_000001,group_0,1,fave,6,<eps>,,0.2099999999999999,савӑнтараҫҫӗ,е,#,#,EH,Y,coextensive
1053.4062913483324,2124.815965937628,3214.7322463603505,3.63378981613296,4.334104459414499,4.52318953132002,5333.333333333333,0.0112167435140105,5.847375,0.067,0.3284313725490196,0-0-14-0,SIL,utterance_000001,group_0,1,fave,6,<eps>,,0.1799999999999997,ӗнтӗ,#,#,#,EH,,coextensive
