filename,interval_label,start,end,steptime,stepnumber,f0,jumpkilleffect
utterance_000162,ɛ;2;R;FR;R-2-FR,1.05,1.12,0.05000000000000004,15,228.44106174532408,1
utterance_000162,ɛ;2;R;FR;R-2-FR,1.05,1.12,0.05333333333333337,16,228.20844643139884,1
utterance_000162,ɛ;2;R;FR;R-2-FR,1.05,1.12,0.056666666666666705,17,228.09213877443622,1
utterance_000162,ɛ;2;R;FR;R-2-FR,1.05,1.12,0.06000000000000004,18,228.09213877443622,1
utterance_000162,ɛ;2;R;FR;R-2-FR,1.05,1.12,0.06333333333333338,19,228.09213877443622,1
utterance_000162,ɛ;2;R;FR;R-2-FR,1.05,1.12,0.06666666666666672,20,228.09213877443622,1
utterance_000162,ʌ;1;R;RF;R-1-RF,1.23,1.3,0.003333333333333336,1,266.8749648055734,1
utterance_000162,ʌ;1;R;RF;R-1-RF,1.23,1.3,0.006666666666666672,2,266.8749648055734,1
utterance_000162,ʌ;1;R;RF;R-1-RF,1.23,1.3,0.010000000000000009,3,266.8749648055734,1
utterance_000162,ʌ;1;R;RF;R-1-RF,1.23,1.3,0.013333333333333345,4,266.8749648055734,1
utterance_000162,ʌ;1;R;RF;R-1-RF,1.23,1.3,0.01666666666666668,5,266.3863226323047,1
utterance_000162,ʌ;1;R;RF;R-1-RF,1.23,1.3,0.020000000000000018,6,265.4090382857674,1
utterance_000162,ʌ;1;R;RF;R-1-RF,1.23,1.3,0.023333333333333355,7,264.4317539392301,1
utterance_000162,ʌ;1;R;RF;R-1-RF,1.23,1.3,0.026666666666666693,8,263.45446959269276,1
utterance_000162,ʌ;1;R;RF;R-1-RF,1.23,1.3,0.03000000000000003,9,262.47718524615544,1
utterance_000162,ʌ;1;R;RF;R-1-RF,1.23,1.3,0.03333333333333337,10,261.49990089961807,1
utterance_000162,ʌ;1;R;RF;R-1-RF,1.23,1.3,0.0366666666666667,11,260.52261655308075,1
utterance_000162,ʌ;1;R;RF;R-1-RF,1.23,1.3,0.040000000000000036,12,259.54533220654343,1
utterance_000162,ʌ;1;R;RF;R-1-RF,1.23,1.3,0.04333333333333337,13,258.5680478600061,1
utterance_000162,ʌ;1;R;RF;R-1-RF,1.23,1.3,0.046666666666666703,14,257.5907635134688,1
utterance_000162,ʌ;1;R;RF;R-1-RF,1.23,1.3,0.05000000000000004,15,256.6134791669314,1
utterance_000162,ʌ;1;R;RF;R-1-RF,1.23,1.3,0.05333333333333337,16,255.6361948203941,1
utterance_000162,ʌ;1;R;RF;R-1-RF,1.23,1.3,0.056666666666666705,17,255.14755264712548,1
utterance_000162,ʌ;1;R;RF;R-1-RF,1.23,1.3,0.06000000000000004,18,255.14755264712548,1
utterance_000162,ʌ;1;R;RF;R-1-RF,1.23,1.3,0.06333333333333338,19,255.14755264712548,1
utterance_000162,ʌ;1;R;RF;R-1-RF,1.23,1.3,0.06666666666666672,20,255.14755264712548,1
utterance_000162,ɑ;2;F;RF;F-2-RF,1.34,1.41,0.0033333333333333257,1,257.08269422248753,1
utterance_000162,ɑ;2;F;RF;F-2-RF,1.34,1.41,0.0066666666666666515,2,257.08269422248753,1
utterance_000162,ɑ;2;F;RF;F-2-RF,1.34,1.41,0.009999999999999978,3,257.08269422248753,1
utterance_000162,ɑ;2;F;RF;F-2-RF,1.34,1.41,0.013333333333333303,4,257.08269422248753,1
utterance_000162,ɑ;2;F;RF;F-2-RF,1.34,1.41,0.01666666666666663,5,257.0315541767526,1
utterance_000162,ɑ;2;F;RF;F-2-RF,1.34,1.41,0.019999999999999955,6,256.92927408528266,1
utterance_000162,ɑ;2;F;RF;F-2-RF,1.34,1.41,0.023333333333333282,7,256.8269939938127,1
utterance_000162,ɑ;2;F;RF;F-2-RF,1.34,1.41,0.02666666666666661,8,256.7247139023428,1
utterance_000162,ɑ;2;F;RF;F-2-RF,1.34,1.41,0.029999999999999936,9,256.62243381087285,1
utterance_000162,ɑ;2;F;RF;F-2-RF,1.34,1.41,0.033333333333333263,10,256.5201537194029,1
utterance_000162,ɑ;2;F;RF;F-2-RF,1.34,1.41,0.03666666666666659,11,256.41787362793303,1
utterance_000162,ɑ;2;F;RF;F-2-RF,1.34,1.41,0.03999999999999992,12,256.3155935364631,1
utterance_000162,ɑ;2;F;RF;F-2-RF,1.34,1.41,0.043333333333333245,13,256.21331344499316,1
utterance_000162,ɑ;2;F;RF;F-2-RF,1.34,1.41,0.04666666666666657,14,256.1110333535232,1
utterance_000162,ɑ;2;F;RF;F-2-RF,1.34,1.41,0.0499999999999999,15,256.0087532620533,1
utterance_000162,ɑ;2;F;RF;F-2-RF,1.34,1.41,0.053333333333333226,16,255.90647317058338,1
utterance_000162,ɑ;2;F;RF;F-2-RF,1.34,1.41,0.05666666666666655,17,255.8553331248484,1
utterance_000162,ɑ;2;F;RF;F-2-RF,1.34,1.41,0.05999999999999988,18,255.8553331248484,1
utterance_000162,ɑ;2;F;RF;F-2-RF,1.34,1.41,0.0633333333333332,19,255.8553331248484,1
utterance_000162,ɑ;2;F;RF;F-2-RF,1.34,1.41,0.06666666666666653,20,255.8553331248484,1
utterance_000162,u;1;F;FR;F-1-FR,1.56,1.65,0.004285714285714279,1,252.9362395768038,1
utterance_000162,u;1;F;FR;F-1-FR,1.56,1.65,0.008571428571428558,2,252.9362395768038,1
utterance_000162,u;1;F;FR;F-1-FR,1.56,1.65,0.012857142857142838,3,252.9362395768038,1
utterance_000162,u;1;F;FR;F-1-FR,1.56,1.65,0.017142857142857116,4,253.04158728728197,1
utterance_000162,u;1;F;FR;F-1-FR,1.56,1.65,0.021428571428571394,5,253.25228270823828,1
utterance_000162,u;1;F;FR;F-1-FR,1.56,1.65,0.025714285714285672,6,253.4629781291946,1
utterance_000162,u;1;F;FR;F-1-FR,1.56,1.65,0.02999999999999995,7,253.67367355015094,1
utterance_000162,u;1;F;FR;F-1-FR,1.56,1.65,0.03428571428571423,8,253.88436897110725,1
utterance_000162,u;1;F;FR;F-1-FR,1.56,1.65,0.038571428571428513,9,254.09506439206356,1
utterance_000162,u;1;F;FR;F-1-FR,1.56,1.65,0.042857142857142795,10,254.30575981301988,1
utterance_000162,u;1;F;FR;F-1-FR,1.56,1.65,0.04714285714285708,11,254.5164552339762,1
utterance_000162,u;1;F;FR;F-1-FR,1.56,1.65,0.05142857142857136,12,254.7271506549325,1
utterance_000162,u;1;F;FR;F-1-FR,1.56,1.65,0.05571428571428564,13,254.9378460758888,1
utterance_000162,u;1;F;FR;F-1-FR,1.56,1.65,0.05999999999999992,14,255.14854149684516,1
utterance_000162,u;1;F;FR;F-1-FR,1.56,1.65,0.0642857142857142,15,255.35923691780147,1
utterance_000162,u;1;F;FR;F-1-FR,1.56,1.65,0.06857142857142848,16,255.56993233875778,1
utterance_000162,u;1;F;FR;F-1-FR,1.56,1.65,0.07285714285714276,17,255.7806277597141,1
utterance_000162,u;1;F;FR;F-1-FR,1.56,1.65,0.07714285714285704,18,255.88597547019225,1
utterance_000162,u;1;F;FR;F-1-FR,1.56,1.65,0.08142857142857132,19,255.88597547019225,1
utterance_000162,u;1;F;FR;F-1-FR,1.56,1.65,0.0857142857142856,20,255.88597547019225,1
utterance_000162,ʌ;2;R;FR;R-2-FR,1.79,1.87,0.003809523809523813,1,242.33966402313627,1
utterance_000162,ʌ;2;R;FR;R-2-FR,1.79,1.87,0.007619047619047626,2,242.33966402313627,1
utterance_000162,ʌ;2;R;FR;R-2-FR,1.79,1.87,0.011428571428571439,3,242.33966402313627,1
utterance_000162,ʌ;2;R;FR;R-2-FR,1.79,1.87,0.015238095238095252,4,242.28104060652007,1
utterance_000162,ʌ;2;R;FR;R-2-FR,1.79,1.87,0.019047619047619063,5,241.343065940661,1
utterance_000162,ʌ;2;R;FR;R-2-FR,1.79,1.87,0.022857142857142874,6,240.40509127480198,1
utterance_000162,ʌ;2;R;FR;R-2-FR,1.79,1.87,0.026666666666666686,7,239.46711660894292,1
utterance_000162,ʌ;2;R;FR;R-2-FR,1.79,1.87,0.030476190476190497,8,238.52914194308389,1
utterance_000162,ʌ;2;R;FR;R-2-FR,1.79,1.87,0.03428571428571431,9,237.59116727722483,1
utterance_000162,ʌ;2;R;FR;R-2-FR,1.79,1.87,0.03809523809523812,10,236.6531926113658,1
utterance_000162,ʌ;2;R;FR;R-2-FR,1.79,1.87,0.04190476190476193,11,235.71521794550674,1
utterance_000162,ʌ;2;R;FR;R-2-FR,1.79,1.87,0.04571428571428574,12,234.77724327964768,1
utterance_000162,ʌ;2;R;FR;R-2-FR,1.79,1.87,0.04952380952380955,13,233.83926861378865,1
utterance_000162,ʌ;2;R;FR;R-2-FR,1.79,1.87,0.053333333333333365,14,232.9012939479296,1
utterance_000162,ʌ;2;R;FR;R-2-FR,1.79,1.87,0.057142857142857176,15,231.96331928207056,1
utterance_000162,ʌ;2;R;FR;R-2-FR,1.79,1.87,0.06095238095238099,16,231.0253446162115,1
utterance_000162,ʌ;2;R;FR;R-2-FR,1.79,1.87,0.0647619047619048,17,230.08736995035247,1
utterance_000162,ʌ;2;R;FR;R-2-FR,1.79,1.87,0.06857142857142862,18,230.0287465337363,1
utterance_000162,ʌ;2;R;FR;R-2-FR,1.79,1.87,0.07238095238095243,19,230.0287465337363,1
utterance_000162,ʌ;2;R;FR;R-2-FR,1.79,1.87,0.07619047619047625,20,230.0287465337363,1
utterance_000162,i;1;F;FF;F-1-FF,2.66,2.71,0.0023809523809523725,1,258.8851653029734,1
utterance_000162,i;1;F;FF;F-1-FF,2.66,2.71,0.004761904761904745,2,258.8851653029734,1
utterance_000162,i;1;F;FF;F-1-FF,2.66,2.71,0.0071428571428571175,3,258.8851653029734,1
utterance_000162,i;1;F;FF;F-1-FF,2.66,2.71,0.00952380952380949,4,258.8851653029734,1
utterance_000162,i;1;F;FF;F-1-FF,2.66,2.71,0.011904761904761862,5,258.8851653029734,1
utterance_000162,i;1;F;FF;F-1-FF,2.66,2.71,0.014285714285714235,6,258.8851653029734,1
utterance_000162,i;1;F;FF;F-1-FF,2.66,2.71,0.016666666666666607,7,258.0803199642569,1
utterance_000162,i;1;F;FF;F-1-FF,2.66,2.71,0.01904761904761898,8,256.93054090894736,1
utterance_000162,i;1;F;FF;F-1-FF,2.66,2.71,0.021428571428571352,9,255.7807618536379,1
utterance_000162,i;1;F;FF;F-1-FF,2.66,2.71,0.023809523809523725,10,254.6309827983284,1
utterance_000162,i;1;F;FF;F-1-FF,2.66,2.71,0.026190476190476097,11,253.4812037430189,1
utterance_000162,i;1;F;FF;F-1-FF,2.66,2.71,0.02857142857142847,12,252.33142468770944,1
utterance_000162,i;1;F;FF;F-1-FF,2.66,2.71,0.030952380952380842,13,251.18164563239995,1
utterance_000162,i;1;F;FF;F-1-FF,2.66,2.71,0.033333333333333215,14,250.03186657709045,1
utterance_000162,i;1;F;FF;F-1-FF,2.66,2.71,0.03571428571428559,15,249.22702123837368,1
utterance_000162,i;1;F;FF;F-1-FF,2.66,2.71,0.03809523809523796,16,249.22702123837368,1
utterance_000162,i;1;F;FF;F-1-FF,2.66,2.71,0.04047619047619033,17,249.22702123837368,1
utterance_000162,i;1;F;FF;F-1-FF,2.66,2.71,0.042857142857142705,18,249.22702123837368,1
utterance_000162,i;1;F;FF;F-1-FF,2.66,2.71,0.04523809523809508,19,249.22702123837368,1
utterance_000162,i;1;F;FF;F-1-FF,2.66,2.71,0.04761904761904745,20,249.22702123837368,1
utterance_000162,e;2;F;FF;F-2-FF,2.84,2.91,0.003333333333333347,1,233.9838184437005,1
utterance_000162,e;2;F;FF;F-2-FF,2.84,2.91,0.006666666666666694,2,233.9838184437005,1
utterance_000162,e;2;F;FF;F-2-FF,2.84,2.91,0.01000000000000004,3,233.9838184437005,1
utterance_000162,e;2;F;FF;F-2-FF,2.84,2.91,0.013333333333333388,4,233.9838184437005,1
utterance_000162,e;2;F;FF;F-2-FF,2.84,2.91,0.016666666666666736,5,234.1680329012735,1
utterance_000162,e;2;F;FF;F-2-FF,2.84,2.91,0.020000000000000084,6,234.53646181641952,1
utterance_000162,e;2;F;FF;F-2-FF,2.84,2.91,0.02333333333333343,7,234.90489073156556,1
utterance_000162,e;2;F;FF;F-2-FF,2.84,2.91,0.02666666666666678,8,235.27331964671157,1
utterance_000162,e;2;F;FF;F-2-FF,2.84,2.91,0.030000000000000127,9,235.64174856185758,1
utterance_000162,e;2;F;FF;F-2-FF,2.84,2.91,0.03333333333333347,10,236.01017747700362,1
utterance_000162,e;2;F;FF;F-2-FF,2.84,2.91,0.03666666666666682,11,236.37860639214963,1
utterance_000162,e;2;F;FF;F-2-FF,2.84,2.91,0.04000000000000017,12,236.74703530729568,1
utterance_000162,e;2;F;FF;F-2-FF,2.84,2.91,0.043333333333333515,13,237.1154642224417,1
utterance_000162,e;2;F;FF;F-2-FF,2.84,2.91,0.04666666666666686,14,237.4838931375877,1
utterance_000162,e;2;F;FF;F-2-FF,2.84,2.91,0.05000000000000021,15,237.85232205273374,1
utterance_000162,e;2;F;FF;F-2-FF,2.84,2.91,0.05333333333333356,16,238.22075096787975,1
utterance_000162,e;2;F;FF;F-2-FF,2.84,2.91,0.05666666666666691,17,238.40496542545276,1
utterance_000162,e;2;F;FF;F-2-FF,2.84,2.91,0.060000000000000255,18,238.40496542545276,1
utterance_000162,e;2;F;FF;F-2-FF,2.84,2.91,0.0633333333333336,19,238.40496542545276,1
utterance_000162,e;2;F;FF;F-2-FF,2.84,2.91,0.06666666666666694,20,238.40496542545276,1
utterance_000163,e;1;F;FR;F-1-FR,0.37,0.5,0.006190476190476191,1,223.82136629244144,1
utterance_000163,e;1;F;FR;F-1-FR,0.37,0.5,0.012380952380952381,2,223.82136629244144,1
utterance_000163,e;1;F;FR;F-1-FR,0.37,0.5,0.018571428571428572,3,223.82136629244144,1
utterance_000163,e;1;F;FR;F-1-FR,0.37,0.5,0.024761904761904763,4,223.82136629244144,1
utterance_000163,e;1;F;FR;F-1-FR,0.37,0.5,0.030952380952380953,5,223.82136629244144,1
utterance_000163,e;1;F;FR;F-1-FR,0.37,0.5,0.037142857142857144,6,223.82136629244144,1
utterance_000163,e;1;F;FR;F-1-FR,0.37,0.5,0.043333333333333335,7,223.82136629244144,1
utterance_000163,e;1;F;FR;F-1-FR,0.37,0.5,0.049523809523809526,8,223.82136629244144,1
utterance_000163,e;1;F;FR;F-1-FR,0.37,0.5,0.055714285714285716,9,223.82136629244144,1
utterance_000163,e;1;F;FR;F-1-FR,0.37,0.5,0.06190476190476191,10,223.82136629244144,1
utterance_000163,e;1;F;FR;F-1-FR,0.37,0.5,0.0680952380952381,11,223.82136629244144,1
utterance_000163,e;1;F;FR;F-1-FR,0.37,0.5,0.07428571428571429,12,223.82136629244144,1
utterance_000163,e;1;F;FR;F-1-FR,0.37,0.5,0.08047619047619048,13,223.82136629244144,1
utterance_000163,e;1;F;FR;F-1-FR,0.37,0.5,0.08666666666666667,14,223.82136629244144,1
utterance_000163,e;1;F;FR;F-1-FR,0.37,0.5,0.09285714285714286,15,223.82136629244144,1
utterance_000163,e;1;F;FR;F-1-FR,0.37,0.5,0.09904761904761905,16,225.4428754985301,1
utterance_000163,e;1;F;FR;F-1-FR,0.37,0.5,0.10523809523809524,17,227.92283075490099,1
utterance_000163,e;1;F;FR;F-1-FR,0.37,0.5,0.11142857142857143,18,230.40278601127184,1
utterance_000163,e;1;F;FR;F-1-FR,0.37,0.5,0.11761904761904762,19,231.8335294284089,1
utterance_000163,e;1;F;FR;F-1-FR,0.37,0.5,0.12380952380952381,20,231.8335294284089,1
utterance_000163,ɛ;2;R;FR;R-2-FR,0.58,0.64,0.0028571428571428597,1,248.1083519644419,1
utterance_000163,ɛ;2;R;FR;R-2-FR,0.58,0.64,0.0057142857142857195,2,248.1083519644419,1
utterance_000163,ɛ;2;R;FR;R-2-FR,0.58,0.64,0.008571428571428579,3,248.1083519644419,1
utterance_000163,ɛ;2;R;FR;R-2-FR,0.58,0.64,0.011428571428571439,4,248.1083519644419,1
utterance_000163,ɛ;2;R;FR;R-2-FR,0.58,0.64,0.0142857142857143,5,248.1083519644419,1
utterance_000163,ɛ;2;R;FR;R-2-FR,0.58,0.64,0.017142857142857158,6,248.23076639066355,1
utterance_000163,ɛ;2;R;FR;R-2-FR,0.58,0.64,0.020000000000000018,7,248.39398562562576,1
utterance_000163,ɛ;2;R;FR;R-2-FR,0.58,0.64,0.022857142857142878,8,248.55720486058797,1
utterance_000163,ɛ;2;R;FR;R-2-FR,0.58,0.64,0.025714285714285738,9,248.72042409555016,1
utterance_000163,ɛ;2;R;FR;R-2-FR,0.58,0.64,0.0285714285714286,10,248.88364333051237,1
utterance_000163,ɛ;2;R;FR;R-2-FR,0.58,0.64,0.03142857142857146,11,249.04686256547458,1
utterance_000163,ɛ;2;R;FR;R-2-FR,0.58,0.64,0.034285714285714315,12,249.21008180043677,1
utterance_000163,ɛ;2;R;FR;R-2-FR,0.58,0.64,0.03714285714285717,13,249.37330103539898,1
utterance_000163,ɛ;2;R;FR;R-2-FR,0.58,0.64,0.04000000000000003,14,249.5365202703612,1
utterance_000163,ɛ;2;R;FR;R-2-FR,0.58,0.64,0.042857142857142885,15,249.69973950532338,1
utterance_000163,ɛ;2;R;FR;R-2-FR,0.58,0.64,0.04571428571428574,16,249.82215393154505,1
utterance_000163,ɛ;2;R;FR;R-2-FR,0.58,0.64,0.0485714285714286,17,249.82215393154505,1
utterance_000163,ɛ;2;R;FR;R-2-FR,0.58,0.64,0.051428571428571455,18,249.82215393154505,1
utterance_000163,ɛ;2;R;FR;R-2-FR,0.58,0.64,0.05428571428571431,19,249.82215393154505,1
utterance_000163,ɛ;2;R;FR;R-2-FR,0.58,0.64,0.05714285714285717,20,249.82215393154505,1
utterance_000163,ɛ;1;R;RF;R-1-RF,0.73,0.8,0.003333333333333336,1,239.5935136152608,1
utterance_000163,ɛ;1;R;RF;R-1-RF,0.73,0.8,0.006666666666666672,2,239.5935136152608,1
utterance_000163,ɛ;1;R;RF;R-1-RF,0.73,0.8,0.010000000000000009,3,239.5935136152608,1
utterance_000163,ɛ;1;R;RF;R-1-RF,0.73,0.8,0.013333333333333345,4,239.5935136152608,1
utterance_000163,ɛ;1;R;RF;R-1-RF,0.73,0.8,0.01666666666666668,5,239.47837408033587,1
utterance_000163,ɛ;1;R;RF;R-1-RF,0.73,0.8,0.020000000000000018,6,239.248095010486,1
utterance_000163,ɛ;1;R;RF;R-1-RF,0.73,0.8,0.023333333333333355,7,239.01781594063613,1
utterance_000163,ɛ;1;R;RF;R-1-RF,0.73,0.8,0.026666666666666693,8,238.78753687078625,1
utterance_000163,ɛ;1;R;RF;R-1-RF,0.73,0.8,0.03000000000000003,9,238.55725780093638,1
utterance_000163,ɛ;1;R;RF;R-1-RF,0.73,0.8,0.03333333333333337,10,238.3269787310865,1
utterance_000163,ɛ;1;R;RF;R-1-RF,0.73,0.8,0.0366666666666667,11,238.0966996612366,1
utterance_000163,ɛ;1;R;RF;R-1-RF,0.73,0.8,0.040000000000000036,12,237.86642059138674,1
utterance_000163,ɛ;1;R;RF;R-1-RF,0.73,0.8,0.04333333333333337,13,237.63614152153687,1
utterance_000163,ɛ;1;R;RF;R-1-RF,0.73,0.8,0.046666666666666703,14,237.405862451687,1
utterance_000163,ɛ;1;R;RF;R-1-RF,0.73,0.8,0.05000000000000004,15,237.17558338183713,1
utterance_000163,ɛ;1;R;RF;R-1-RF,0.73,0.8,0.05333333333333337,16,236.94530431198726,1
utterance_000163,ɛ;1;R;RF;R-1-RF,0.73,0.8,0.056666666666666705,17,236.83016477706232,1
utterance_000163,ɛ;1;R;RF;R-1-RF,0.73,0.8,0.06000000000000004,18,236.83016477706232,1
utterance_000163,ɛ;1;R;RF;R-1-RF,0.73,0.8,0.06333333333333338,19,236.83016477706232,1
utterance_000163,ɛ;1;R;RF;R-1-RF,0.73,0.8,0.06666666666666672,20,236.83016477706232,1
utterance_000163,e;2;F;RF;F-2-RF,0.9,0.99,0.004285714285714284,1,233.24399206107665,1
utterance_000163,e;2;F;RF;F-2-RF,0.9,0.99,0.008571428571428568,2,233.24399206107665,1
utterance_000163,e;2;F;RF;F-2-RF,0.9,0.99,0.012857142857142852,3,233.24399206107665,1
utterance_000163,e;2;F;RF;F-2-RF,0.9,0.99,0.017142857142857137,4,234.2104440207057,1
utterance_000163,e;2;F;RF;F-2-RF,0.9,0.99,0.021428571428571422,5,236.14334793996383,1
utterance_000163,e;2;F;RF;F-2-RF,0.9,0.99,0.025714285714285707,6,238.07625185922197,1
utterance_000163,e;2;F;RF;F-2-RF,0.9,0.99,0.029999999999999992,7,240.0091557784801,1
utterance_000163,e;2;F;RF;F-2-RF,0.9,0.99,0.034285714285714274,8,241.94205969773824,1
utterance_000163,e;2;F;RF;F-2-RF,0.9,0.99,0.038571428571428555,9,243.87496361699635,1
utterance_000163,e;2;F;RF;F-2-RF,0.9,0.99,0.04285714285714284,10,245.8078675362545,1
utterance_000163,e;2;F;RF;F-2-RF,0.9,0.99,0.04714285714285712,11,247.74077145551263,1
utterance_000163,e;2;F;RF;F-2-RF,0.9,0.99,0.0514285714285714,12,249.67367537477077,1
utterance_000163,e;2;F;RF;F-2-RF,0.9,0.99,0.05571428571428568,13,251.6065792940289,1
utterance_000163,e;2;F;RF;F-2-RF,0.9,0.99,0.05999999999999996,14,253.539483213287,1
utterance_000163,e;2;F;RF;F-2-RF,0.9,0.99,0.06428571428571425,15,255.47238713254515,1
utterance_000163,e;2;F;RF;F-2-RF,0.9,0.99,0.06857142857142853,16,257.40529105180326,1
utterance_000163,e;2;F;RF;F-2-RF,0.9,0.99,0.07285714285714281,17,259.3381949710614,1
utterance_000163,e;2;F;RF;F-2-RF,0.9,0.99,0.0771428571428571,18,260.3046469306905,1
utterance_000163,e;2;F;RF;F-2-RF,0.9,0.99,0.08142857142857138,19,260.3046469306905,1
utterance_000163,e;2;F;RF;F-2-RF,0.9,0.99,0.08571428571428566,20,260.3046469306905,1
utterance_000163,e;1;F;FF;F-1-FF,2.7,2.75,0.0023809523809523725,1,208.61093245797363,1
utterance_000163,e;1;F;FF;F-1-FF,2.7,2.75,0.004761904761904745,2,208.61093245797363,1
utterance_000163,e;1;F;FF;F-1-FF,2.7,2.75,0.0071428571428571175,3,208.61093245797363,1
utterance_000163,e;1;F;FF;F-1-FF,2.7,2.75,0.00952380952380949,4,208.61093245797363,1
utterance_000163,e;1;F;FF;F-1-FF,2.7,2.75,0.011904761904761862,5,208.61093245797363,1
utterance_000163,e;1;F;FF;F-1-FF,2.7,2.75,0.014285714285714235,6,208.61093245797363,1
utterance_000163,e;1;F;FF;F-1-FF,2.7,2.75,0.016666666666666607,7,208.63442460906438,1
utterance_000163,e;1;F;FF;F-1-FF,2.7,2.75,0.01904761904761898,8,208.66798482490833,1
utterance_000163,e;1;F;FF;F-1-FF,2.7,2.75,0.021428571428571352,9,208.70154504075228,1
utterance_000163,e;1;F;FF;F-1-FF,2.7,2.75,0.023809523809523725,10,208.73510525659623,1
utterance_000163,e;1;F;FF;F-1-FF,2.7,2.75,0.026190476190476097,11,208.76866547244018,1
utterance_000163,e;1;F;FF;F-1-FF,2.7,2.75,0.02857142857142847,12,208.80222568828412,1
utterance_000163,e;1;F;FF;F-1-FF,2.7,2.75,0.030952380952380842,13,208.83578590412807,1
utterance_000163,e;1;F;FF;F-1-FF,2.7,2.75,0.033333333333333215,14,208.869346119972,1
utterance_000163,e;1;F;FF;F-1-FF,2.7,2.75,0.03571428571428559,15,208.89283827106277,1
utterance_000163,e;1;F;FF;F-1-FF,2.7,2.75,0.03809523809523796,16,208.89283827106277,1
utterance_000163,e;1;F;FF;F-1-FF,2.7,2.75,0.04047619047619033,17,208.89283827106277,1
utterance_000163,e;1;F;FF;F-1-FF,2.7,2.75,0.042857142857142705,18,208.89283827106277,1
utterance_000163,e;1;F;FF;F-1-FF,2.7,2.75,0.04523809523809508,19,208.89283827106277,1
utterance_000163,e;1;F;FF;F-1-FF,2.7,2.75,0.04761904761904745,20,208.89283827106277,1
utterance_000163,e;2;F;FF;F-2-FF,2.84,2.89,0.0023809523809523937,1,206.4315462625516,1
utterance_000163,e;2;F;FF;F-2-FF,2.84,2.89,0.0047619047619047875,2,206.4315462625516,1
utterance_000163,e;2;F;FF;F-2-FF,2.84,2.89,0.007142857142857182,3,206.4315462625516,1
utterance_000163,e;2;F;FF;F-2-FF,2.84,2.89,0.009523809523809575,4,206.4315462625516,1
utterance_000163,e;2;F;FF;F-2-FF,2.84,2.89,0.011904761904761968,5,206.4315462625516,1
utterance_000163,e;2;F;FF;F-2-FF,2.84,2.89,0.014285714285714362,6,206.4315462625516,1
utterance_000163,e;2;F;FF;F-2-FF,2.84,2.89,0.016666666666666757,7,206.37687421401913,1
utterance_000163,e;2;F;FF;F-2-FF,2.84,2.89,0.01904761904761915,8,206.29877128754416,1
utterance_000163,e;2;F;FF;F-2-FF,2.84,2.89,0.021428571428571543,9,206.2206683610692,1
utterance_000163,e;2;F;FF;F-2-FF,2.84,2.89,0.023809523809523937,10,206.14256543459422,1
utterance_000163,e;2;F;FF;F-2-FF,2.84,2.89,0.02619047619047633,11,206.06446250811925,1
utterance_000163,e;2;F;FF;F-2-FF,2.84,2.89,0.028571428571428723,12,205.98635958164428,1
utterance_000163,e;2;F;FF;F-2-FF,2.84,2.89,0.030952380952381117,13,205.9082566551693,1
utterance_000163,e;2;F;FF;F-2-FF,2.84,2.89,0.03333333333333351,14,205.83015372869434,1
utterance_000163,e;2;F;FF;F-2-FF,2.84,2.89,0.03571428571428591,15,205.77548168016187,1
utterance_000163,e;2;F;FF;F-2-FF,2.84,2.89,0.0380952380952383,16,205.77548168016187,1
utterance_000163,e;2;F;FF;F-2-FF,2.84,2.89,0.04047619047619069,17,205.77548168016187,1
utterance_000163,e;2;F;FF;F-2-FF,2.84,2.89,0.042857142857143087,18,205.77548168016187,1
utterance_000163,e;2;F;FF;F-2-FF,2.84,2.89,0.04523809523809548,19,205.77548168016187,1
utterance_000163,e;2;F;FF;F-2-FF,2.84,2.89,0.04761904761904787,20,205.77548168016187,1
utterance_000163,ɑ;1;F;FR;F-1-FR,3.57,3.66,0.0042857142857143,1,195.5192751613963,1
utterance_000163,ɑ;1;F;FR;F-1-FR,3.57,3.66,0.0085714285714286,2,195.5192751613963,1
utterance_000163,ɑ;1;F;FR;F-1-FR,3.57,3.66,0.0128571428571429,3,195.5192751613963,1
utterance_000163,ɑ;1;F;FR;F-1-FR,3.57,3.66,0.0171428571428572,4,195.4095520978963,1
utterance_000163,ɑ;1;F;FR;F-1-FR,3.57,3.66,0.021428571428571498,5,195.19010597089618,1
utterance_000163,ɑ;1;F;FR;F-1-FR,3.57,3.66,0.025714285714285797,6,194.9706598438961,1
utterance_000163,ɑ;1;F;FR;F-1-FR,3.57,3.66,0.030000000000000096,7,194.751213716896,1
utterance_000163,ɑ;1;F;FR;F-1-FR,3.57,3.66,0.0342857142857144,8,194.5317675898959,1
utterance_000163,ɑ;1;F;FR;F-1-FR,3.57,3.66,0.0385714285714287,9,194.3123214628958,1
utterance_000163,ɑ;1;F;FR;F-1-FR,3.57,3.66,0.042857142857143,10,194.0928753358957,1
utterance_000163,ɑ;1;F;FR;F-1-FR,3.57,3.66,0.047142857142857306,11,193.8734292088956,1
utterance_000163,ɑ;1;F;FR;F-1-FR,3.57,3.66,0.05142857142857161,12,193.6539830818955,1
utterance_000163,ɑ;1;F;FR;F-1-FR,3.57,3.66,0.05571428571428591,13,193.4345369548954,1
utterance_000163,ɑ;1;F;FR;F-1-FR,3.57,3.66,0.06000000000000021,14,193.2150908278953,1
utterance_000163,ɑ;1;F;FR;F-1-FR,3.57,3.66,0.06428571428571452,15,192.9956447008952,1
